,Si,Fe,Ti,Cr,V,Al,Zr,W,Mo,Nb,Sn,Ta
10400,0.0,0.0,75.3,0.0,0.0,0.0,0.0,0.7,0.0,24.0,0.0,0.0
10410,0.0,0.0,87.5,0.0,9.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0
10425,0.0,0.0,95.5,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10426,0.0,0.0,83.5,6.5,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
10441,0.0,0.0,74.4,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.1
10447,0.0,0.0,83.5,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
10449,0.0,0.0,86.2,0.0,13.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0
10451,0.0,4.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
10467,0.0,0.0,90.1,0.0,0.0,0.0,0.0,0.9,9.0,0.0,0.0,0.0
10468,0.0,4.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10473,0.0,4.5,86.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
10479,0.0,4.0,92.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10480,0.0,0.0,87.0,0.0,0.0,0.0,2.5,0.0,10.5,0.0,0.0,0.0
10483,0.0,1.5,93.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10495,0.0,1.0,91.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10504,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,8.5,9.5,0.0,0.0
10514,0.0,2.5,95.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10518,0.0,0.0,90.3,0.0,9.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
10519,0.0,0.0,81.0,0.0,0.0,0.0,5.5,0.0,13.5,0.0,0.0,0.0
10520,0.0,2.0,93.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10525,0.0,0.0,83.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10535,0.0,0.0,76.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
10536,0.0,0.0,88.5,7.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
10540,0.0,0.0,82.5,3.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0
10541,0.2,0.0,87.3,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10553,0.0,0.0,88.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10562,0.0,0.0,82.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0
10565,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,12.0,0.5,0.0,0.0
10577,0.0,0.0,82.5,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
10581,0.0,0.0,89.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10587,0.0,0.0,91.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
10593,0.0,0.0,84.0,0.0,0.0,1.5,0.0,0.0,14.5,0.0,0.0,0.0
10602,0.0,0.0,93.0,1.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10608,0.0,0.0,87.2,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
10609,0.0,4.0,94.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10611,0.0,0.0,84.0,0.0,0.0,0.0,3.5,0.0,12.5,0.0,0.0,0.0
10624,0.0,0.0,84.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0
10646,0.0,0.0,87.8,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
10664,0.4,0.0,90.1,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10670,0.0,3.5,96.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10677,0.0,1.0,83.5,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10685,0.0,0.0,92.5,3.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0
10688,0.0,0.0,91.0,0.0,3.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0
10690,0.0,1.5,82.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
10693,0.0,0.0,90.5,4.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
10696,0.0,2.5,89.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10697,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,7.0,7.5,0.0,0.0
10712,0.0,1.5,90.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10716,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,7.5,13.0,0.0,0.0
10719,0.0,0.0,85.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
10734,0.0,0.0,84.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
10742,0.0,0.0,91.3,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
10744,0.0,0.0,90.8,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
10749,0.0,0.0,95.9,4.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
10755,0.0,0.0,91.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
10786,0.0,3.5,92.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
10808,0.1,0.0,89.4,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10818,0.0,0.0,80.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
10819,0.0,2.0,96.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10820,0.0,1.0,75.5,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0
10824,0.0,0.0,84.1,0.0,15.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
10825,0.0,1.5,95.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10829,0.0,0.0,84.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
10835,0.0,0.0,86.5,3.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
10862,0.0,0.0,81.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
10871,0.0,0.0,91.5,7.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
10872,0.0,0.0,75.9,0.0,0.0,0.0,0.0,0.6,0.0,23.5,0.0,0.0
10874,0.0,0.0,94.0,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10875,0.3,0.0,95.2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10889,0.0,0.0,91.5,0.0,5.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0
10891,0.0,4.0,95.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
10893,0.0,0.0,88.5,7.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
10919,0.0,0.0,84.6,0.0,14.5,0.0,0.0,0.9,0.0,0.0,0.0,0.0
10932,0.0,0.0,82.5,0.0,15.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
10943,0.0,0.0,85.7,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8
10951,0.0,0.0,91.0,3.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10974,0.0,0.0,72.5,0.0,18.5,0.0,0.0,0.0,0.0,0.0,9.0,0.0
10976,0.0,0.0,75.7,0.0,0.0,0.0,0.0,0.8,0.0,23.5,0.0,0.0
10996,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,6.5,0.0
11002,0.0,0.0,80.5,0.0,0.0,0.0,0.0,0.0,11.5,0.0,8.0,0.0
11003,0.0,0.0,85.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
11015,0.0,0.0,90.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
11018,0.0,2.0,93.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11022,0.0,1.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0
11038,0.2,0.0,87.8,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11044,0.0,0.0,81.5,0.0,16.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0
11051,0.0,0.0,78.1,0.0,0.0,0.0,0.0,0.4,0.0,21.5,0.0,0.0
11079,0.0,0.0,80.0,2.5,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0
11080,0.0,0.0,79.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
11102,0.0,4.5,94.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
11110,0.2,0.0,85.3,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11111,0.0,0.0,92.5,2.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
11119,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,5.5,15.0,0.0,0.0
11125,0.0,0.0,73.1,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.9
11134,0.0,0.0,73.2,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.3
11147,0.0,0.0,85.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11154,0.0,0.0,84.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
11157,0.0,0.0,79.2,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3
11160,0.0,0.0,85.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
11177,0.0,0.0,90.5,3.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
11182,0.0,0.0,85.5,0.0,0.0,0.0,1.0,0.0,13.5,0.0,0.0,0.0
11190,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,1.5,16.5,0.0,0.0
11201,0.0,0.0,86.1,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.9
11213,0.0,0.0,81.3,0.0,18.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
11242,0.0,0.0,92.5,0.0,4.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0
11257,0.0,0.0,83.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
11262,0.0,0.0,87.0,3.5,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0
11264,0.0,0.0,86.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0
11268,0.0,0.0,73.6,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.9
11271,0.0,0.0,93.0,6.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
11283,0.2,0.0,80.3,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11304,0.0,0.0,89.3,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.7
11305,0.0,0.0,87.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
11306,0.0,0.0,81.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0
11312,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0
11319,0.0,0.0,83.0,2.5,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0
11329,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,1.5,18.5,0.0,0.0
11332,0.0,0.0,89.7,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.8
11347,0.0,2.0,94.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11348,0.0,0.0,81.5,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.5,0.0
11372,0.0,0.0,84.6,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9
11384,0.0,0.0,83.5,0.0,0.0,0.0,2.5,0.0,14.0,0.0,0.0,0.0
11385,0.0,0.0,82.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0
11403,0.0,0.0,76.5,0.5,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
11423,0.0,4.5,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
11425,0.0,0.0,90.4,0.0,0.0,0.0,0.0,0.1,9.5,0.0,0.0,0.0
11426,0.0,3.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
11433,0.0,0.0,85.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
11434,0.0,0.0,93.7,6.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
11435,0.0,0.0,86.6,0.0,0.0,0.0,0.0,0.9,12.5,0.0,0.0,0.0
11436,0.0,0.0,80.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11443,0.0,0.0,81.0,0.0,16.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
11467,0.1,0.0,90.9,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
11470,0.0,0.0,93.3,6.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
11474,0.0,0.0,90.5,7.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
11484,0.0,0.0,91.2,8.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
11487,0.0,0.0,84.9,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6
11502,0.0,0.0,74.2,0.0,0.0,0.0,0.0,0.8,0.0,25.0,0.0,0.0
11506,0.0,0.0,85.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11509,0.0,0.0,90.0,2.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11517,0.0,0.0,79.0,0.0,0.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0
11519,0.0,3.5,95.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11523,0.0,0.0,92.5,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11527,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.5,21.5,0.0,0.0
11529,0.0,0.0,79.8,0.0,19.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0
11530,0.0,0.0,84.5,0.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11533,0.6,0.0,93.9,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11535,0.0,0.0,82.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11566,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,7.0,5.5,0.0,0.0
11584,0.0,0.0,88.9,0.0,0.0,0.0,0.0,0.6,10.5,0.0,0.0,0.0
11598,0.0,0.0,85.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
11612,0.0,0.0,88.5,1.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11615,0.0,0.0,73.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,8.5,0.0
11645,0.0,0.0,89.9,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
11651,0.0,1.5,93.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11656,0.0,0.0,82.5,1.5,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
11658,0.0,0.0,87.0,0.0,0.0,0.0,1.5,0.0,11.5,0.0,0.0,0.0
11672,0.0,2.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
11674,0.0,4.5,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11714,0.0,3.5,92.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11722,0.0,0.0,87.5,9.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
11741,0.0,0.0,77.5,0.0,0.0,0.0,0.0,0.0,13.5,0.0,9.0,0.0
11746,0.0,0.0,92.3,7.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
11756,0.0,0.5,88.5,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11762,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.5,0.0
11764,0.0,2.0,89.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11771,0.0,0.0,89.3,0.0,0.0,0.0,0.0,0.7,10.0,0.0,0.0,0.0
11790,0.0,0.0,74.1,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.4
11791,0.0,0.0,82.4,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1
11792,0.0,0.0,75.2,0.0,0.0,0.0,0.0,0.8,0.0,24.0,0.0,0.0
11799,0.0,3.5,96.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
11808,0.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
11810,0.0,0.0,87.1,0.0,0.0,0.0,0.0,0.9,12.0,0.0,0.0,0.0
11816,0.0,0.0,78.0,0.5,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0
11823,0.0,0.0,84.5,0.0,15.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11830,0.6,0.0,84.4,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11834,0.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
11843,0.0,0.0,93.5,6.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11853,0.0,0.0,93.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11855,0.0,0.0,80.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0
11860,0.0,0.0,87.3,0.0,12.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
11862,0.0,0.0,91.3,8.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
11879,0.0,0.0,88.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
11889,0.0,0.0,83.1,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
11895,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,10.0,5.5,0.0,0.0
11900,0.9,0.0,83.1,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11902,0.0,0.0,85.4,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
11915,0.0,0.0,79.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0
11917,0.0,0.0,94.3,5.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
11919,0.0,0.0,82.5,1.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0
11920,0.0,1.0,92.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11928,0.0,4.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11932,0.0,3.0,91.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0
11936,0.0,0.0,94.5,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11943,0.0,0.0,77.7,0.0,0.0,0.0,0.0,0.8,0.0,21.5,0.0,0.0
11961,0.0,0.0,86.5,5.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
11962,0.0,0.0,81.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
11967,0.0,0.0,89.9,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.6
11970,0.0,0.0,88.1,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.9
11986,0.0,0.0,89.2,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.3
12021,0.0,0.0,91.5,3.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12025,0.0,0.0,83.6,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9
12036,0.0,0.0,87.0,0.0,12.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12042,0.0,0.0,88.5,0.0,11.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12045,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0.7,0.0,22.5,0.0,0.0
12053,0.0,0.0,93.5,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12057,0.4,0.0,82.1,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12070,0.4,0.0,88.6,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
12084,0.0,0.0,94.5,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12086,0.0,1.5,91.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0
12093,0.0,0.0,93.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12096,0.0,0.0,82.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12102,0.0,0.0,87.6,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.9
12127,0.0,0.0,91.5,6.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12132,0.0,0.0,87.5,0.0,10.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12134,0.0,0.0,83.5,0.0,13.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0
12142,0.0,0.0,86.0,0.0,13.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
12144,0.0,0.0,77.3,0.0,0.0,0.0,0.0,0.7,0.0,22.0,0.0,0.0
12149,0.0,0.0,92.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
12151,0.0,0.0,82.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
12156,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,7.5,4.5,0.0,0.0
12170,0.0,0.0,91.5,1.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
12173,0.0,1.5,91.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
12180,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0.7,0.0,24.5,0.0,0.0
12186,0.0,4.0,91.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
12198,0.0,0.0,87.2,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3
12211,0.0,0.0,86.6,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.4
12237,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0
12238,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,2.5,18.0,0.0,0.0
12244,0.0,0.0,92.0,7.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12247,0.0,0.0,84.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
12265,0.0,0.0,91.8,7.5,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
12266,0.0,0.0,88.5,0.0,0.0,0.0,0.0,0.0,7.0,4.5,0.0,0.0
12270,0.0,0.0,83.4,0.0,16.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
12271,0.0,0.0,73.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0
12307,0.0,0.0,84.5,0.0,0.0,3.5,0.0,0.0,12.0,0.0,0.0,0.0
12312,0.0,2.5,94.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
12316,0.0,3.5,91.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
12330,0.0,0.0,79.7,0.0,20.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
12346,0.0,0.0,94.5,4.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
12349,0.0,3.0,95.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
12353,0.0,0.0,85.8,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
12356,0.0,0.0,90.6,0.0,0.0,0.0,0.0,0.9,8.5,0.0,0.0,0.0
12359,0.0,0.0,89.5,8.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
12382,0.0,0.0,86.7,0.0,0.0,0.0,0.0,0.8,12.5,0.0,0.0,0.0
12388,0.0,0.0,93.2,6.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
12393,0.0,2.5,95.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12397,0.0,1.0,91.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0
12403,0.0,0.5,74.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0
12404,0.0,0.0,86.5,0.0,0.0,1.5,0.0,0.0,12.0,0.0,0.0,0.0
12408,0.0,0.0,90.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12410,0.0,0.0,80.1,0.0,19.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
12413,0.0,0.0,94.1,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
12415,0.0,0.0,82.0,0.0,15.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0
12422,0.0,4.0,87.5,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0
12441,0.0,0.0,93.5,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12442,0.0,0.0,92.2,7.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
12451,0.0,0.0,84.8,0.0,14.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0
12466,0.0,0.0,77.4,0.0,0.0,0.0,0.0,0.1,0.0,22.5,0.0,0.0
12479,0.0,0.0,89.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
12480,0.0,0.0,93.4,6.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
12483,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
12484,0.0,0.0,91.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12493,0.0,0.0,88.6,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9
12497,0.0,0.0,90.5,9.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
12499,0.5,0.0,83.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12511,0.0,2.5,95.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
12532,0.2,4.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12541,0.0,0.0,80.7,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
12552,0.0,0.0,93.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12576,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,3.0,14.5,0.0,0.0
12586,0.0,0.0,76.5,0.0,20.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
12590,0.0,0.0,87.3,0.0,12.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0
